epoch,iter,iter_total,iter_str,total_loss,avg_total_loss,lr,elapsed_sec,loss_bbox,avg_loss_bbox,loss_ce,avg_loss_ce,loss_giou,avg_loss_giou
3,150,500,150/500,4.138459205627441,3.189326197306315,0.0005,98.3677,1.7762985229492188,1.2623612912495932,0.49807053804397583,0.47795064171155294,1.8640899658203125,1.4490142726898194
3,200,500,200/500,4.388049125671387,3.4227467727661134,0.0005,121.5089,2.1256327629089355,1.4239660626649857,0.24545186758041382,0.4589723690226674,2.0169646739959717,1.5398083519935608
3,250,500,250/500,3.5379137992858887,3.67718980884552,0.0005,144.9989,1.7213951349258423,1.6414838814735413,0.1022585853934288,0.39008806508779525,1.7142599821090698,1.6456178703308106
3,300,500,300/500,3.824127435684204,3.76201597849528,0.0005,168.5731,1.906672716140747,1.7263799703121185,0.1178668960928917,0.34544725738465787,1.7995878458023071,1.6901887555917103
3,350,500,350/500,3.7695579528808594,3.8342478227615358,0.0005,191.9126,1.5386106967926025,1.7925790098735264,0.6724523901939392,0.3227111689427069,1.5584949254989624,1.7189576462336948
3,400,500,400/500,2.8591549396514893,3.7389118587970733,0.0005,214.5128,0.9373354315757751,1.706898176074028,0.6229828000068665,0.3620085262414068,1.2988367080688477,1.6700051572918893
3,450,500,450/500,2.5234713554382324,3.6422775475184124,0.0005,236.9532,0.8966275453567505,1.6311235214604272,0.5276690721511841,0.3882064992106623,1.0991747379302979,1.6229475280973646
3,500,500,500/500,2.5952677726745605,3.5478103876113893,0.0005,259.5257,0.8834127187728882,1.5615842272043228,0.6223553419113159,0.40877962308377025,1.0894997119903564,1.5774465384483338
4,50,500,50/500,2.9740817546844482,2.883625445365906,0.0005,57.005,1.0770699977874756,1.0194524323940277,0.6255423426628113,0.6124769020080566,1.2714694738388062,1.251696102619171
4,100,500,100/500,2.856318235397339,2.8844646644592284,0.0005,79.5143,0.9798870086669922,1.0237100952863694,0.5869682431221008,0.6055042427778244,1.289462924003601,1.2552503252029419
4,150,500,150/500,3.259498119354248,2.9034525028864544,0.0005,102.2094,1.309882640838623,1.0460423175493876,0.5124385952949524,0.5921454364061356,1.4371769428253174,1.2652647407849629
4,200,500,200/500,2.699254035949707,2.893125227689743,0.0005,124.7163,0.9629647731781006,1.045602790415287,0.5526975989341736,0.5862425464391708,1.1835917234420776,1.2612798827886582
4,250,500,250/500,3.0256218910217285,2.8754880895614625,0.0005,147.2349,1.244351863861084,1.042171709060669,0.49106892943382263,0.5763108201026916,1.2902010679244995,1.2570055499076844
4,300,500,300/500,2.5826570987701416,2.8623729022343953,0.0005,170.0055,0.9416127800941467,1.039359719355901,0.5378334522247314,0.5684212209781011,1.1032109260559082,1.2545919559399288
4,350,500,350/500,2.86599063873291,2.865799649783543,0.0005,192.6403,1.1069066524505615,1.0444865199497768,0.46952536702156067,0.5638589194842747,1.2895587682724,1.257454205410821
4,400,500,400/500,3.130967617034912,2.8558651691675188,0.0005,215.3607,1.2145328521728516,1.0446678388118744,0.5595221519470215,0.5558356542140246,1.356912612915039,1.255361669808626
4,450,500,450/500,2.507763385772705,2.8482362657123144,0.0005,237.9022,0.9136914610862732,1.045785109864341,0.449297159910202,0.5481436324119567,1.1447747945785522,1.254307517475552
4,500,500,500/500,2.4941678047180176,2.8528086824417116,0.0005,260.4865,0.9211270809173584,1.0545815296173096,0.4450659453868866,0.5415537353157998,1.1279747486114502,1.2566734123229981
5,50,500,50/500,2.7034692764282227,2.851968641281128,0.0005,57.6427,1.0381128787994385,1.0838053393363953,0.45305901765823364,0.49442548632621763,1.2122974395751953,1.2737378001213073
5,100,500,100/500,2.8320305347442627,2.8700312423706054,0.0005,80.6344,1.050825595855713,1.0857182490825652,0.5014216303825378,0.5119760382175446,1.2797833681106567,1.2723369526863098
5,150,500,150/500,2.612664222717285,2.8340050633748373,0.0005,103.5575,0.9359449148178101,1.0674132557710012,0.49424320459365845,0.5121406316757202,1.1824759244918823,1.2544511795043944
5,200,500,200/500,2.473616123199463,2.8259686934947967,0.0005,126.1348,0.9233202934265137,1.0712699124217033,0.43261826038360596,0.5016868549585343,1.1176774501800537,1.2530119329690934
5,250,500,250/500,2.2553560733795166,2.799178719520569,0.0005,148.8941,0.7496560215950012,1.0554330875873565,0.44974076747894287,0.4999339514970779,1.0559593439102173,1.243811691045761
5,300,500,300/500,3.6607742309570312,2.8581246829032896,0.0005,171.9504,1.5184913873672485,1.0855568232138952,0.49635809659957886,0.5063532120982805,1.6459245681762695,1.2662146534522374
5,350,500,350/500,3.1027698516845703,2.8789462954657417,0.0005,194.5963,1.3161795139312744,1.1013098394870757,0.46584394574165344,0.5022569923741477,1.3207463026046753,1.275379466499601
5,400,500,400/500,2.8514816761016846,2.8678390616178513,0.0005,217.8546,1.1052508354187012,1.097580681592226,0.4941304326057434,0.49695325523614886,1.2521003484725952,1.273305126875639
5,450,500,450/500,2.8373305797576904,2.8575073183907405,0.0005,240.9587,1.055429458618164,1.091896362569597,0.4391569495201111,0.4947789582941267,1.3427441120147705,1.2708320007059308
5,500,500,500/500,2.895202159881592,2.8542695326805116,0.0005,263.4147,1.0649018287658691,1.092825164437294,0.5410864353179932,0.49068305832147596,1.289214015007019,1.2707613137960434
6,50,500,50/500,2.7944483757019043,2.828261961936951,0.0005,56.4349,0.999075710773468,1.0790352880954743,0.4913562834262848,0.4896031016111374,1.304016351699829,1.2596235847473145
6,100,500,100/500,2.7947001457214355,2.8297070932388304,0.0005,79.42,1.020512342453003,1.073788743019104,0.5032273530960083,0.501730368733406,1.2709605693817139,1.2541879868507386
6,150,500,150/500,2.9930014610290527,2.8314155912399293,0.0005,102.0325,1.1156389713287354,1.067062381108602,0.5932941436767578,0.520223881204923,1.2840683460235596,1.244129329919815
6,200,500,200/500,2.7520227432250977,2.811280722618103,0.0005,124.4864,1.0592423677444458,1.0473068696260452,0.5049985647201538,0.5361048133671283,1.1877816915512085,1.2278690358996391
6,250,500,250/500,2.675719738006592,2.7980256242752075,0.0005,147.0067,0.9710610508918762,1.0400397155284882,0.5234136581420898,0.5377315964698791,1.1812450885772705,1.2202543096542358
6,300,500,300/500,2.7149527072906494,2.78040341536204,0.0005,169.5561,1.0038682222366333,1.0292539499203364,0.5030291080474854,0.5394164770841599,1.2080553770065308,1.2117329877614975
6,350,500,350/500,2.7169013023376465,2.7614684513636996,0.0005,193.1681,0.9913821220397949,1.0231490496226718,0.4717567563056946,0.5308129865782601,1.2537624835968018,1.2075064160142626
6,400,500,400/500,2.8221960067749023,2.7428873592615126,0.0005,216.6765,0.869705080986023,1.0142920677363874,0.8311945199966431,0.5270105569064617,1.1212962865829468,1.2015847334265708
6,450,500,450/500,2.5137743949890137,2.727670668496026,0.0005,240.6185,0.9668671488761902,1.005315460231569,0.5010154247283936,0.5281463517745336,1.0458918809890747,1.194208855231603
6,500,500,500/500,2.4630990028381348,2.7146644797325132,0.0005,264.6126,0.8259605169296265,0.9948533004522324,0.5499924421310425,0.5346560856699943,1.0871461629867554,1.1851550934314727
7,50,500,50/500,2.687075614929199,2.6101672506332396,0.0005,70.8515,0.9236670732498169,0.9225404369831085,0.6113021969795227,0.560088449716568,1.152106523513794,1.1275383567810058
7,100,500,100/500,2.6663143634796143,2.5838716173172,0.0005,94.9216,0.9413099884986877,0.8962865006923676,0.6043789982795715,0.5752488625049591,1.120625376701355,1.1123362612724303
7,150,500,150/500,3.119096040725708,2.613966275850932,0.0005,119.5946,1.1412365436553955,0.9144109086195628,0.6838260293006897,0.5743541453282038,1.2940335273742676,1.1252012224992116
7,200,500,200/500,2.6247365474700928,2.7106146717071535,0.0005,144.232,0.9037744402885437,0.9719491299986839,0.6037135124206543,0.5758408592641353,1.11724853515625,1.162824681699276
7,250,500,250/500,2.4415032863616943,2.6709455051422117,0.0005,168.9876,0.7955151200294495,0.9462927479743958,0.6287439465522766,0.57557508289814,1.0172443389892578,1.1490776739120483
7,300,500,300/500,2.2680845260620117,2.643630264600118,0.0005,192.8393,0.7571208477020264,0.9289680804808934,0.5471252202987671,0.5766542489329974,0.963838517665863,1.1380079370737075
7,350,500,350/500,2.0623302459716797,2.627783136367798,0.0005,216.4091,0.6213107109069824,0.9169693008490971,0.5403542518615723,0.5803017296961376,0.900665283203125,1.1305121094839914
7,400,500,400/500,2.7429006099700928,2.6201881837844847,0.0005,238.9469,1.0070972442626953,0.9136699397861957,0.5248916745185852,0.5780534294992685,1.2109116315841675,1.1284648175537586
7,450,500,450/500,2.3526010513305664,2.6110125308566623,0.0005,262.6686,0.7376563549041748,0.9093492661582099,0.6062197089195251,0.5761337227291531,1.0087250471115112,1.1255295448833043
7,500,500,500/500,2.615943431854248,2.6072650289535524,0.0005,286.6235,0.8864783048629761,0.9058511245250702,0.6131718158721924,0.5777017254829406,1.1162933111190796,1.1237121831178665
8,50,500,50/500,2.2616608142852783,2.6322243070602416,0.0005,65.0407,0.7703420519828796,0.9220063960552216,0.4945802092552185,0.5759697592258454,0.9967384338378906,1.1342481672763824
8,100,500,100/500,2.9134743213653564,2.6162232518196107,0.0005,89.7454,1.054898738861084,0.9145074653625488,0.631608784198761,0.574384693801403,1.2269668579101562,1.1273311060667037
8,150,500,150/500,2.4701645374298096,2.626427361170451,0.0005,116.1361,0.9230467081069946,0.9226477404435476,0.4820114076137543,0.5717641262213389,1.0651063919067383,1.1320154996713003
8,200,500,200/500,3.3587100505828857,2.6668153905868532,0.0005,140.4285,1.444246768951416,0.9656423237919808,0.5287639498710632,0.5479507626593113,1.3856993913650513,1.1532223084568978
8,250,500,250/500,2.033529281616211,2.6466885509490967,0.0005,164.1445,0.6160914301872253,0.9556778273582458,0.5442841053009033,0.5483567461967468,0.873153805732727,1.1426539821624755
8,300,500,300/500,2.4312703609466553,2.6610847314198813,0.0005,188.0899,0.7823081016540527,0.9574371153116226,0.5433542132377625,0.5515649114052454,1.1056079864501953,1.1520827092727026
8,350,500,350/500,2.537806987762451,2.632301196370806,0.0005,211.7775,0.8923750519752502,0.935531519310815,0.5329062938690186,0.5567449484552656,1.1125255823135376,1.140024732351303
8,400,500,400/500,2.655787944793701,2.6229599368572236,0.0005,235.7669,0.8664096593856812,0.9248258921504021,0.6202312111854553,0.5637098325788975,1.1691468954086304,1.1344242154061794
8,450,500,450/500,2.608795166015625,2.5982643395000036,0.0005,259.4107,0.9241921305656433,0.9076416207684411,0.5208884477615356,0.5673496083418528,1.1637146472930908,1.1232731156879001
8,500,500,500/500,2.4870011806488037,2.594578253030777,0.0005,282.9419,0.7815666198730469,0.9031611820459365,0.6493918299674988,0.570485911488533,1.0560426712036133,1.120931164741516
9,50,500,50/500,2.5405421257019043,2.515460467338562,0.0005,66.2241,0.837620198726654,0.8626428508758545,0.6754281520843506,0.5773902273178101,1.0274938344955444,1.0754273700714112
9,100,500,100/500,2.3006012439727783,2.46767942905426,0.0005,89.1209,0.7071148753166199,0.8257512617111206,0.5820266008377075,0.5828741025924683,1.0114597082138062,1.059054051041603
9,150,500,150/500,2.233743190765381,2.4220563491185505,0.0005,112.1413,0.7176703810691833,0.7990533550580342,0.587406575679779,0.5837550632158915,0.9286661148071289,1.0392479252815248
9,200,500,200/500,2.660360813140869,2.4489296817779542,0.0005,135.2776,0.9467499256134033,0.8129077506065369,0.5942071676254272,0.5856584024429321,1.119403600692749,1.0503635227680206
9,250,500,250/500,2.2520148754119873,2.455979798316956,0.0005,158.4335,0.7368260025978088,0.8206436221599579,0.5432249307632446,0.5792609475851059,0.9719640016555786,1.0560752205848694
9,300,500,300/500,2.761343479156494,2.452805941104889,0.0005,181.8337,0.9998730421066284,0.8184965439637502,0.6216089129447937,0.581526806652546,1.1398613452911377,1.0527825840314229
9,350,500,350/500,2.86307430267334,2.4536249855586463,0.0005,205.9922,1.0182422399520874,0.8163972282409668,0.6214280724525452,0.5830981396777289,1.223403811454773,1.0541296112537384
9,400,500,400/500,2.4454565048217773,2.451812890768051,0.0005,230.1315,0.8040496110916138,0.8140379576385022,0.5631301999092102,0.5841763766855002,1.0782767534255981,1.0535985520482063
9,450,500,450/500,2.9153892993927,2.452449910375807,0.0005,254.1094,1.0551223754882812,0.8131673844655355,0.5539573431015015,0.5857995594210095,1.3063095808029175,1.0534829632441203
9,500,500,500/500,2.302258014678955,2.446186152458191,0.0005,276.9808,0.716738224029541,0.8099526745080948,0.5789955258369446,0.5858488208055497,1.0065242052078247,1.0503846535682677
10,50,500,50/500,2.495466709136963,2.374162003993988,0.0005,67.8605,0.7870908975601196,0.7693165278434754,0.6180946230888367,0.5949820590019226,1.090281367301941,1.0098634147644043
10,100,500,100/500,2.516493797302246,2.3991654503345488,0.0005,91.5493,0.7913293838500977,0.7800213646888733,0.6234188079833984,0.5930137795209884,1.1017457246780396,1.02613029897213
10,150,500,150/500,2.2659311294555664,2.3863388395309446,0.0005,114.9407,0.6982841491699219,0.7727871135870615,0.5979105830192566,0.5923696096738179,0.9697363972663879,1.021182107925415
10,200,500,200/500,2.439297914505005,2.378805885314941,0.0005,138.406,0.7928800582885742,0.7685359218716621,0.6077263355255127,0.5903278550505638,1.038691520690918,1.0199421027302742
10,250,500,250/500,2.4952306747436523,2.410581190109253,0.0005,161.4356,0.7959665060043335,0.7838307085037232,0.5984562039375305,0.5919929850101471,1.100808024406433,1.0347574903964996
10,300,500,300/500,2.1926395893096924,2.4174297483762106,0.0005,184.7571,0.686028242111206,0.7872469075520834,0.5648714303970337,0.5913305733601252,0.9417398571968079,1.0388522599140804
10,350,500,350/500,2.528280735015869,2.422260978562491,0.0005,207.0901,0.8809698820114136,0.7909982868603298,0.5855141282081604,0.591693776675633,1.06179678440094,1.0395689046382903
10,400,500,400/500,2.2463696002960205,2.4160463291406633,0.0005,229.7312,0.7017617225646973,0.7869869239628315,0.5833408832550049,0.5909654420614242,0.9612669348716736,1.0380939553678035
10,450,500,450/500,2.4241504669189453,2.4136522115601435,0.0005,253.5099,0.7891255617141724,0.7867542815208435,0.6057726740837097,0.5897021949291229,1.0292521715164185,1.0371957295470768
10,500,500,500/500,2.081543445587158,2.413246213674545,0.0005,277.7488,0.6947779059410095,0.7876690369844437,0.4834919571876526,0.5880750563144684,0.9032735228538513,1.0375021134614943
11,50,500,50/500,2.717555046081543,2.44546733379364,0.0005,68.2123,0.9584557414054871,0.8082033634185791,0.578335165977478,0.5762965393066406,1.180764079093933,1.0609674346446991
11,100,500,100/500,2.672966957092285,2.4852567434310915,0.0005,91.4473,0.8910501599311829,0.8243746548891068,0.6326121687889099,0.582744135260582,1.1493046283721924,1.0781379479169846
11,150,500,150/500,2.2907752990722656,2.4867933702468874,0.0005,114.6577,0.7575452327728271,0.823718235095342,0.5384876728057861,0.5868569747606913,0.9947425127029419,1.0762181572119396
11,200,500,200/500,3.077129364013672,2.5084814393520354,0.0005,137.9631,1.223184585571289,0.8359665137529373,0.5644894242286682,0.5872214463353157,1.2894552946090698,1.0852934753894805
11,250,500,250/500,2.578216552734375,2.520917197227478,0.0005,161.0228,0.8457344174385071,0.8443083736896515,0.5561047792434692,0.5852271628379822,1.176377296447754,1.0913816576004027
11,300,500,300/500,2.6518211364746094,2.514749063650767,0.0005,184.2446,0.8172893524169922,0.8398332264026006,0.6706863641738892,0.5861149567365647,1.1638453006744385,1.0888008739550907
11,350,500,350/500,2.63785982131958,2.5130055550166537,0.0005,207.4059,0.9124214053153992,0.83770280786923,0.5842597484588623,0.5875533303192684,1.1411787271499634,1.087749411719186
11,400,500,400/500,2.4688093662261963,2.520298389196396,0.0005,230.4738,0.7828915119171143,0.840000973790884,0.6013825535774231,0.5881690527498722,1.0845352411270142,1.0921283596754074
11,450,500,450/500,2.6361746788024902,2.519333527353075,0.0005,253.6453,0.9081765413284302,0.8387375719017452,0.5699750781059265,0.5877095139026642,1.1580232381820679,1.0928864395618438
11,500,500,500/500,2.5672807693481445,2.517852313518524,0.0005,276.8534,0.8186300992965698,0.8400229758024216,0.6097221374511719,0.5841057608723641,1.1389284133911133,1.093723574757576
12,50,500,50/500,2.6599392890930176,2.4549679136276246,0.0005,66.3789,0.9760191440582275,0.8034830164909362,0.5473424196243286,0.5852982771396636,1.136577844619751,1.0661866068840027
12,100,500,100/500,2.546797037124634,2.5210750198364256,0.0005,89.56,0.9210619330406189,0.8520590686798095,0.5120725631713867,0.5751872023940087,1.113662600517273,1.0938287389278412
12,150,500,150/500,2.1114766597747803,2.526292551358541,0.0005,112.9379,0.647347629070282,0.8576883622010549,0.6060293912887573,0.5684391474723816,0.8580995798110962,1.1001650353272756
12,200,500,200/500,2.547626495361328,2.513642842769623,0.0005,136.3521,0.856727123260498,0.8451835441589356,0.5680423378944397,0.5753136029839516,1.1228569746017456,1.093145689368248
12,250,500,250/500,2.4675559997558594,2.4958145651817323,0.0005,159.3541,0.848604679107666,0.8338007307052613,0.5395099520683289,0.5787188177108764,1.0794413089752197,1.0832950110435486
12,300,500,300/500,2.507819652557373,2.4857217450936635,0.0005,182.5593,0.834583580493927,0.8278567161162694,0.5793658494949341,0.5789249860246977,1.0938701629638672,1.0789400362968444
12,350,500,350/500,2.1425890922546387,2.4830478739738466,0.0005,206.1292,0.710756778717041,0.8270826048510416,0.5178335905075073,0.577575050677572,0.9139987826347351,1.078390212740217
12,400,500,400/500,2.5310781002044678,2.482979057133198,0.0005,229.7655,0.9114359617233276,0.8295385546982288,0.4728478193283081,0.5737210620939731,1.146794319152832,1.0797194354236126
12,450,500,450/500,2.647164821624756,2.497301862769657,0.0005,252.7356,0.9265320301055908,0.8361961694558462,0.5719481110572815,0.5743429295884238,1.1486846208572388,1.0867627596855163
12,500,500,500/500,2.4841597080230713,2.500614066362381,0.0005,275.7632,0.8924185633659363,0.8390301922559739,0.46718859672546387,0.5720999881029128,1.124552607536316,1.0894838843345642
13,50,500,50/500,2.521064519882202,2.4389515328407287,0.0005,65.6386,0.8252785205841064,0.8273205757141113,0.5849258899688721,0.54394651055336,1.1108601093292236,1.067684429883957
13,100,500,100/500,2.283172607421875,2.40199671626091,0.0005,88.628,0.6927307844161987,0.8129740250110626,0.6073170900344849,0.5360509914159775,0.9831249117851257,1.0529716938734055
13,150,500,150/500,2.2155532836914062,2.3813125610351564,0.0005,111.7818,0.7133290767669678,0.8024257655938466,0.5904548168182373,0.5357002653678258,0.9117693305015564,1.043186526298523
13,200,500,200/500,2.331991672515869,2.364624330997467,0.0005,134.8311,0.736767590045929,0.792300028204918,0.5915130972862244,0.5373270988464356,1.0037111043930054,1.0349972039461135
13,250,500,250/500,2.385836124420166,2.358664068698883,0.0005,157.98,0.8763091564178467,0.7881803863048553,0.4824850559234619,0.5376208070516586,1.0270417928695679,1.032862874507904
13,300,500,300/500,2.090818166732788,2.355080852905909,0.0005,181.0987,0.6871065497398376,0.788051926891009,0.5020219683647156,0.5366741494337718,0.9016897082328796,1.0303547771771748
13,350,500,350/500,2.1094493865966797,2.3618643726621356,0.0005,204.3031,0.6998096704483032,0.7961290335655212,0.4768381118774414,0.531476303594453,0.9328014254570007,1.0342590357576098
13,400,500,400/500,2.120422601699829,2.350140310525894,0.0005,227.7544,0.6388553977012634,0.789968591928482,0.5591720938682556,0.5324911723285913,0.9223951697349548,1.0276805485785008
13,450,500,450/500,2.0541601181030273,2.3319903344578212,0.0005,250.3525,0.612558126449585,0.7809930866294437,0.6138235926628113,0.5328973717821969,0.8277785181999207,1.0180998788939581
13,500,500,500/500,3.408222198486328,2.3246804959774017,0.0005,273.8659,1.6190853118896484,0.7795557618141175,0.4980008602142334,0.5309838687181473,1.2911361455917358,1.0141408690214158
14,50,500,50/500,2.380929946899414,2.364944295883179,0.0005,69.543,0.7845277786254883,0.8131892752647399,0.6063535809516907,0.5054062277078628,0.9900485873222351,1.0463488042354583
14,100,500,100/500,2.058799982070923,2.2942440414428713,0.0005,92.6777,0.6214236617088318,0.7721319699287414,0.49080756306648254,0.5154376024007797,0.9465686678886414,1.0066744834184647
14,150,500,150/500,2.180431365966797,2.279768981933594,0.0005,115.4024,0.7172983884811401,0.7640070410569509,0.5063859224319458,0.5161463302373887,0.9567470550537109,0.999615615606308
14,200,500,200/500,2.136009454727173,2.2593620824813843,0.0005,137.6126,0.6319694519042969,0.752257179915905,0.5695260763168335,0.5148381273448467,0.9345139861106873,0.9922667771577836
14,250,500,250/500,2.1532320976257324,2.243091062068939,0.0005,159.4737,0.6740797162055969,0.7415813519954682,0.6186791658401489,0.5173097307682037,0.8604732751846313,0.9841999843120575
14,300,500,300/500,2.158907890319824,2.238642931779226,0.0005,181.8198,0.6907590627670288,0.7385202791293463,0.5238471031188965,0.5161887094378471,0.9443016052246094,0.9839339458942413
14,350,500,350/500,2.2216806411743164,2.2446403891699656,0.0005,204.0342,0.7071530222892761,0.7398917307172502,0.5252399444580078,0.5176625515733446,0.9892875552177429,0.9870861121586391
14,400,500,400/500,2.044633388519287,2.241313845217228,0.0005,226.369,0.6173645853996277,0.736973672658205,0.5665476322174072,0.5202093558013439,0.8607210516929626,0.9841308210790157
14,450,500,450/500,2.2221269607543945,2.244380318588681,0.0005,248.3197,0.7443203926086426,0.73830347471767,0.4667295217514038,0.5207278549671173,1.0110770463943481,0.985348991950353
14,500,500,500/500,2.0803680419921875,2.243096359729767,0.0005,270.4938,0.6419687867164612,0.7366329702138901,0.4735201597213745,0.5224460119605064,0.9648792147636414,0.9840173813104629
15,50,500,50/500,2.7423646450042725,2.200207211971283,0.0005,57.0634,0.9924159049987793,0.7172342693805694,0.5712254047393799,0.52006187915802,1.1787233352661133,0.9629110717773437
15,100,500,100/500,2.6280837059020996,2.2149703454971315,0.0005,79.4984,0.9544553756713867,0.7241304540634155,0.5061413049697876,0.5231267988681794,1.1674869060516357,0.9677130931615829
15,150,500,150/500,2.5310587882995605,2.2147100162506104,0.0005,101.1952,0.8579182028770447,0.7182011687755585,0.5558674335479736,0.5325208030144374,1.117273211479187,0.963988045056661
15,200,500,200/500,2.188847303390503,2.2238456350564957,0.0005,123.3056,0.7143967151641846,0.7228510472178459,0.5351821780204773,0.5339761148393154,0.9392684102058411,0.9670184755325317
15,250,500,250/500,1.9560469388961792,2.218865288734436,0.0005,145.5227,0.6065610647201538,0.7220328259468078,0.47984346747398376,0.5313981899023056,0.869642436504364,0.9654342765808106
15,300,500,300/500,2.7883594036102295,2.217438662449519,0.0005,167.3115,1.0458292961120605,0.722316636244456,0.5090188980102539,0.5287928215662638,1.233511209487915,0.9663292074203491
15,350,500,350/500,2.2778091430664062,2.2131694861820765,0.0005,189.257,0.8460993766784668,0.7217075513090406,0.40373465418815613,0.5234172326326371,1.0279749631881714,0.9680447018146515
15,400,500,400/500,2.4575514793395996,2.2304478853940966,0.0005,212.5628,0.7729189991950989,0.73671764716506,0.5805409550666809,0.5171492070704699,1.1040916442871094,0.9765810306370258
15,450,500,450/500,1.937132716178894,2.2261436965730454,0.0005,237.3499,0.615799069404602,0.7351196064551672,0.4463271498680115,0.5168369873364766,0.8750064969062805,0.9741871039072673
15,500,500,500/500,2.16084623336792,2.2250796139240263,0.0005,260.9669,0.6928645968437195,0.7335687373280525,0.502252459526062,0.5166909322142601,0.9657290577888489,0.9748199454545975
16,50,500,50/500,2.014944076538086,2.2325026416778564,0.0005,61.6365,0.6568039655685425,0.7275277316570282,0.49451544880867004,0.522128347158432,0.8636245727539062,0.9828465688228607
16,100,500,100/500,2.2132680416107178,2.2344046318531037,0.0005,83.7045,0.7875440120697021,0.7298515397310257,0.4655780792236328,0.5255080226063729,0.9601459503173828,0.9790450710058213
16,150,500,150/500,2.0848686695098877,2.27352769613266,0.0005,105.6374,0.6974756717681885,0.7459432311852773,0.512829065322876,0.5291171958049138,0.874563992023468,0.9984672745068868
